unique_id,order_id,purchase_date,sku,collection,category,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,ship_country,sales_channel
7723,028-1220418-8473929,2023-09-11T04:47:59+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7724,304-0517575-2417905,2023-09-10T21:45:47+00:00,Obejo-White-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7725,302-6223728-9121958,2023-09-10T19:37:41+00:00,Obejo-Oak-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7726,028-0757466-3166732,2023-09-10T19:24:32+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"99,9","16,0","0,0","0,0",DE,Amazon.de
7727,302-7411933-3721143,2023-09-10T15:44:32+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7728,305-1825360-0078749,2023-09-10T15:15:00+00:00,Spider-leg-150,Table legs,Legs,1,EUR,"179,0","28,6","0,0","0,0",DE,Amazon.de
7729,028-4897805-7995548,2023-09-10T14:23:46+00:00,Ayna-yuvarlak-beyaz,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7730,305-1548537-7983507,2023-09-10T13:34:47+00:00,Malaga 100*55 Oak,Malaga,Coffee table,1,EUR,"178,0","28,4","0,0","0,0",DE,Amazon.de
7731,303-0177576-3581920,2023-09-10T13:07:43+00:00,oviedo-sehpa-40-a,Oviedo,Coffee table,1,EUR,"59,9","9,6","0,0","0,0",DE,Amazon.de
7732,306-6409981-4181123,2023-09-10T11:17:02+00:00,Ayna-yuvarlak-beyaz,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7733,305-8709589-2273150,2023-09-10T10:26:32+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7734,305-5251131-5129965,2023-09-10T10:10:47+00:00,aqua_ayna_seffaf,Asymmetric mirrors,Mirror,1,EUR,"119,9","19,1","0,0","0,0",DE,Amazon.de
7735,028-4761983-7646708,2023-09-10T09:31:21+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,9","23,9","0,0","0,0",DE,Amazon.de
7736,304-8641384-0766733,2023-09-10T09:23:54+00:00,MO-J11D-NQWJ,Baumkante coffee tables,Coffee table,1,EUR,"199,0","31,8","0,0","0,0",DE,Amazon.de
7737,303-1635408-4120350,2023-09-10T05:07:14+00:00,luna-pouf-anthracite,Luna,Pouf,1,EUR,"60,4","10,1","7,3","1,2",AT,Amazon.de
7738,304-4233921-2791527,2023-09-10T01:51:43+00:00,Obejo-Black-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7739,303-3688077-1161908,2023-09-09T20:32:09+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7740,305-6050851-2988321,2023-09-09T20:07:27+00:00,Berne sehpa 95x65,Baumkante coffee tables,Coffee table,1,EUR,"199,0","31,8","0,0","0,0",DE,Amazon.de
7741,306-1404171-3690741,2023-09-09T19:26:00+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7742,305-9744053-1236334,2023-09-09T18:46:39+00:00,Obejo-Black-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7743,028-3569135-6573109,2023-09-09T16:29:59+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7744,304-6434904-3236309,2023-09-09T14:28:31+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,9","23,9","0,0","0,0",DE,Amazon.de
7745,302-8842924-0134702,2023-09-09T13:07:09+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","15,0","11,2","1,9",AT,Amazon.de
7746,302-6858226-6353923,2023-09-09T06:50:00+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
7747,305-4725442-4569921,2023-09-09T06:41:34+00:00,mammo-sofa-anthracite,Mammo sofa,Sofa,1,EUR,"589,0","94,0","0,0","0,0",DE,Amazon.de
7748,302-0231399-8889953,2023-09-08T20:14:23+00:00,Obejo-Oak-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7749,302-1606023-8925122,2023-09-08T15:28:52+00:00,Berne sehpa 95x65,Baumkante coffee tables,Coffee table,1,EUR,"199,0","31,8","0,0","0,0",DE,Amazon.de
7750,305-8632359-9427563,2023-09-08T14:04:43+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7751,303-9345914-9626745,2023-09-08T11:19:29+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,5","6,9","1,2",AT,Amazon.de
7752,302-7658678-8644319,2023-09-08T11:02:01+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,9","23,9","0,0","0,0",DE,Amazon.de
7753,306-4504323-8977965,2023-09-08T10:53:27+00:00,ayna_12040_ceviz,Wooden mirrors 120x40,Mirror,1,EUR,"89,0","14,2","0,0","0,0",DE,Amazon.de
7754,305-3279457-2193921,2023-09-08T08:41:59+00:00,oviedo-drop-shape-L,Oviedo,Coffee table,1,EUR,"139,9","22,3","0,0","0,0",DE,Amazon.de
7755,302-4009967-7153967,2023-09-08T06:15:05+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7756,303-8042902-3050751,2023-09-07T21:15:11+00:00,Spider-leg-120,Table legs,Legs,1,EUR,"169,0","27,0","0,0","0,0",DE,Amazon.de
7757,305-7872487-8433148,2023-09-07T19:37:54+00:00,Ayna-yuvarlak-beyaz,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7758,305-1986659-8269950,2023-09-07T19:30:50+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7759,302-6425881-5419561,2023-09-07T19:11:42+00:00,Obejo-White-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7760,302-5947016-7869928,2023-09-07T19:08:22+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
7761,304-6917631-2415523,2023-09-07T17:32:31+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
7762,302-0834033-9425157,2023-09-07T15:24:15+00:00,demandes_masa,Homeoffice,Desk,1,EUR,"177,0","28,3","0,0","0,0",DE,Amazon.de
7763,028-8773881-3990746,2023-09-07T13:44:33+00:00,huesca-tek-kat,Huesca,Coffee table,1,EUR,"149,9","23,9","0,0","0,0",DE,Amazon.de
7764,304-4494975-4999527,2023-09-07T13:36:52+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7765,305-8265004-4485115,2023-09-07T12:30:25+00:00,ayna_yuvarlak_siyah,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7766,028-1871147-5068364,2023-09-07T11:27:51+00:00,Obejo-White-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7767,305-4917547-9037916,2023-09-07T10:50:25+00:00,mammo-bergere+ottoman-navy,Mammo bergere,Sofa,1,EUR,"349,0","55,7","0,0","0,0",DE,Amazon.de
7768,028-2809120-9594767,2023-09-07T08:26:19+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7769,302-6468654-6957935,2023-09-07T07:48:40+00:00,Obejo-Black-47,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7770,302-0865049-3636307,2023-09-06T21:29:03+00:00,palencia-L-sofa+pouf-grey,Palencia,Sofa,1,EUR,"629,0","100,4","0,0","0,0",DE,Amazon.de
7771,306-2238651-2309911,2023-09-06T21:21:16+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","0,0","23,8","0,0",CH,Amazon.de
7772,303-6562153-5719510,2023-09-06T19:10:06+00:00,Obejo-Black-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7773,302-5843835-3315531,2023-09-06T17:55:38+00:00,huesca-dresuar,Huesca,Coffee table,1,EUR,"119,9","19,1","0,0","0,0",DE,Amazon.de
7774,304-9709000-4651507,2023-09-06T12:12:12+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7775,304-8112366-7918762,2023-09-06T11:04:14+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7776,305-5184258-3034736,2023-09-06T10:51:10+00:00,Spider-leg-120,Table legs,Legs,1,EUR,"169,0","27,0","0,0","0,0",DE,Amazon.de
7777,306-3253021-0602727,2023-09-06T09:36:46+00:00,Ayna-yuvarlak-beyaz,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7778,303-2990654-0949924,2023-09-06T09:06:08+00:00,granada_desk_black,Homeoffice,Desk,1,EUR,"169,9","27,1","0,0","0,0",DE,Amazon.de
7779,304-4597181-7646746,2023-09-06T06:44:56+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7780,302-7438046-8773160,2023-09-06T06:38:40+00:00,Oviedo Minii sari,Oviedo,Coffee table,1,EUR,"99,0","15,8","0,0","0,0",DE,Amazon.de
7781,304-1653305-9330712,2023-09-06T05:26:11+00:00,Ayna-yuvarlak-beyaz,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7782,304-3436887-5947516,2023-09-05T22:32:39+00:00,MO-J11D-NQWJ,Baumkante coffee tables,Coffee table,1,EUR,"199,0","33,2","18,9","3,1",AT,Amazon.de
7783,304-0338613-0585969,2023-09-05T20:36:16+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","11,7","23,8","3,3",LU,Amazon.de
7784,303-8954412-1817157,2023-09-05T20:06:32+00:00,ayna_yuvarlak_siyah,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7785,306-6678083-1369122,2023-09-05T19:55:36+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7786,305-9713627-7237918,2023-09-05T19:52:19+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
7787,306-3326435-6069153,2023-09-05T19:51:27+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7788,028-5457623-0263541,2023-09-05T18:17:42+00:00,Ayna-yuvarlak-beyaz,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7789,306-3315848-1273150,2023-09-05T17:35:50+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7790,306-4147105-3371530,2023-09-05T17:00:54+00:00,Spider-leg-120,Table legs,Legs,1,EUR,"169,0","27,0","0,0","0,0",DE,Amazon.de
7791,302-2537294-9724369,2023-09-05T16:21:08+00:00,mammo-sofa-cream,Mammo sofa,Sofa,1,EUR,"589,0","94,0","0,0","0,0",DE,Amazon.de
7792,302-0847173-2857110,2023-09-05T15:29:03+00:00,ayna_yuvarlak_siyah,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7793,303-3224773-3306700,2023-09-05T15:20:38+00:00,Obejo-Walnut-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7794,305-4437539-4078717,2023-09-05T14:47:44+00:00,Ayna-yuvarlak-beyaz,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7795,028-9482012-8049966,2023-09-05T14:36:02+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7796,304-6886553-8068350,2023-09-05T13:55:22+00:00,Obejo-Black-47,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7797,304-1452709-8597957,2023-09-05T13:51:37+00:00,ayna_12040_beyaz,Wooden mirrors 120x40,Mirror,1,EUR,"89,0","14,2","0,0","0,0",DE,Amazon.de
7798,304-7920286-8064357,2023-09-05T13:45:27+00:00,granada_desk_black,Homeoffice,Desk,1,EUR,"169,9","27,1","0,0","0,0",DE,Amazon.de
7799,305-1475191-6427509,2023-09-05T13:20:19+00:00,Oviedo Minii sari,Oviedo,Coffee table,1,EUR,"99,0","15,8","0,0","0,0",DE,Amazon.de
7800,302-7619572-8130723,2023-09-05T07:07:02+00:00,oviedo-sehpa-40-a,Oviedo,Coffee table,1,EUR,"59,9","9,6","0,0","0,0",DE,Amazon.de
7801,303-7789672-9097916,2023-09-05T06:27:53+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7802,306-1767264-5361154,2023-09-05T06:19:37+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7803,302-0285695-3177912,2023-09-05T05:39:02+00:00,Obejo-Oak-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7804,303-9036790-3390741,2023-09-04T22:22:06+00:00,Obejo-Oak-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7805,028-1779468-9833147,2023-09-04T20:57:15+00:00,Pingu-Metallbeinen,Table legs,Legs,1,EUR,"79,0","12,6","0,0","0,0",DE,Amazon.de
7806,306-1746630-1787561,2023-09-04T20:51:30+00:00,Obejo-Black-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7807,304-1476720-3578737,2023-09-04T20:28:57+00:00,ayna_yuvarlak_siyah,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7808,305-4910690-1938709,2023-09-04T20:13:19+00:00,Obejo-White-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7809,306-4424871-4833918,2023-09-04T19:49:43+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
7810,302-7744476-8325948,2023-09-04T19:48:32+00:00,Obejo-Black-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7811,302-4710951-7901950,2023-09-04T19:47:14+00:00,luna-pouf-black,Luna,Pouf,1,EUR,"59,9","9,6","0,0","0,0",DE,Amazon.de
7812,303-9313495-4155568,2023-09-04T19:26:16+00:00,huesca-cift-kat,Huesca,Coffee table,1,EUR,"199,0","31,8","0,0","0,0",DE,Amazon.de
7813,306-7407244-2099545,2023-09-04T19:07:27+00:00,Obejo-Black-47,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7814,305-0274815-5639567,2023-09-04T17:19:51+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7815,303-3106355-6329114,2023-09-04T17:17:44+00:00,Obejo-Black-47,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7816,306-0174585-1921939,2023-09-04T16:58:28+00:00,Obejo-Black-47,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7817,303-3955278-9449162,2023-09-04T16:57:29+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7818,306-9062375-2244321,2023-09-04T16:27:14+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7819,306-9609112-0280302,2023-09-04T16:13:02+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7820,306-5667273-2217104,2023-09-04T15:12:33+00:00,oviedo-drop-shape-M,Oviedo,Coffee table,1,EUR,"119,9","19,1","0,0","0,0",DE,Amazon.de
7821,306-1087035-3560349,2023-09-04T14:56:30+00:00,demandes_masa,Homeoffice,Desk,1,EUR,"177,0","28,3","0,0","0,0",DE,Amazon.de
7822,028-4752321-6965107,2023-09-04T13:17:07+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"99,9","16,0","0,0","0,0",DE,Amazon.de
7823,028-6096898-8158739,2023-09-04T12:07:44+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,9","23,9","0,0","0,0",DE,Amazon.de
7824,303-1376333-7630713,2023-09-04T09:53:55+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,9","23,9","0,0","0,0",DE,Amazon.de
7825,304-3062311-1848336,2023-09-04T09:41:51+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7826,305-2123167-8855545,2023-09-04T08:49:14+00:00,ayna_amorphous,Asymmetric mirrors,Mirror,1,EUR,"149,9","23,9","0,0","0,0",DE,Amazon.de
7827,305-3733162-7499535,2023-09-04T08:46:00+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7828,306-7677412-3178753,2023-09-04T08:09:01+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7829,302-9938428-6125123,2023-09-04T08:03:52+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
7830,303-0181694-5297979,2023-09-04T07:33:35+00:00,ayna_yuvarlak_oak,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7831,304-3787774-6514748,2023-09-04T04:57:01+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7832,303-2964929-5265906,2023-09-03T21:13:36+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","0,0","23,8","0,0",CH,Amazon.de
7833,305-5601945-6153937,2023-09-03T21:00:34+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"99,9","16,0","0,0","0,0",DE,Amazon.de
7834,304-2482312-3373160,2023-09-03T19:49:21+00:00,Spider-leg-120,Table legs,Legs,1,EUR,"169,0","28,2","11,5","1,9",AT,Amazon.de
7835,304-7381084-9722708,2023-09-03T19:46:36+00:00,Obejo-Black-47,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7836,306-6103306-4218746,2023-09-03T19:42:06+00:00,MO-J11D-NQWJ,Baumkante coffee tables,Coffee table,1,EUR,"199,0","31,8","0,0","0,0",DE,Amazon.de
7837,304-8992686-5881909,2023-09-03T19:15:25+00:00,Obejo-Black-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7838,028-2281383-0986746,2023-09-03T18:05:57+00:00,Berne 120 profil,Berne tables,Dining table,1,EUR,"369,0","58,9","0,0","0,0",DE,Amazon.de
7839,306-0799661-9449943,2023-09-03T17:53:15+00:00,ayna_yuvarlak_siyah,Round wooden mirrors,Mirror,1,EUR,"54,9","8,8","0,0","0,0",DE,Amazon.de
7840,305-4370603-9683515,2023-09-03T17:43:35+00:00,oviedo-drop-shape-S+M,Oviedo,Coffee table,1,EUR,"169,9","27,1","0,0","0,0",DE,Amazon.de
7841,305-3154778-5704369,2023-09-03T17:42:38+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7842,306-5796813-6230731,2023-09-03T17:31:21+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7843,306-7663486-0500307,2023-09-03T17:11:36+00:00,ayna_yuvarlak_siyah,Round wooden mirrors,Mirror,1,EUR,"54,9","9,2","8,1","1,4",AT,Amazon.de
7844,306-3572552-2895540,2023-09-03T15:16:52+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"99,9","16,0","0,0","0,0",DE,Amazon.de
7845,304-1632400-1602759,2023-09-03T14:22:36+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"99,9","16,0","0,0","0,0",DE,Amazon.de
7846,306-7192458-1317119,2023-09-03T14:21:03+00:00,Spider-leg-120,Table legs,Legs,1,EUR,"169,0","27,0","0,0","0,0",DE,Amazon.de
7847,302-4639720-5136309,2023-09-03T14:00:59+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7848,028-3073486-9551523,2023-09-03T13:52:34+00:00,oviedo-drop-shape-L,Oviedo,Coffee table,1,EUR,"139,9","22,3","0,0","0,0",DE,Amazon.de
7849,028-6579155-2175528,2023-09-03T12:44:48+00:00,ayna_12040_siyah,Wooden mirrors 120x40,Mirror,1,EUR,"99,0","15,8","0,0","0,0",DE,Amazon.de
7850,305-9184397-4673116,2023-09-03T11:32:43+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7851,028-5049074-0857159,2023-09-03T11:22:13+00:00,Obejo-Walnut-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7852,302-0593707-2735506,2023-09-03T10:39:46+00:00,Spider-leg-120,Table legs,Legs,1,EUR,"169,0","27,0","0,0","0,0",DE,Amazon.de
7853,306-3096004-7232357,2023-09-03T10:34:14+00:00,Obejo-White-45,Round wooden mirrors,Mirror,2,EUR,"79,8","12,7","0,0","0,0",DE,Amazon.de
7854,303-0005560-1900373,2023-09-03T10:33:32+00:00,oviedo-drop-shape-M,Oviedo,Coffee table,1,EUR,"119,9","19,1","0,0","0,0",DE,Amazon.de
7855,305-1898825-2034725,2023-09-03T09:52:40+00:00,Obejo-Black-47,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7856,302-4936376-6453121,2023-09-03T09:12:56+00:00,Obejo-Oak-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7857,303-8362604-0392348,2023-09-03T09:00:13+00:00,Obejo-Oak-47,Round wooden mirrors,Mirror,1,EUR,"44,9","7,2","0,0","0,0",DE,Amazon.de
7858,302-0297037-3492307,2023-09-03T08:39:56+00:00,Obejo-Oak-78,Round wooden mirrors,Mirror,1,EUR,"69,9","0,0","20,9","0,0",CH,Amazon.de
7859,302-6035539-6724334,2023-09-03T07:55:20+00:00,Obejo-Walnut-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7860,302-2448847-6508355,2023-09-03T06:51:46+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7861,303-1392965-1125967,2023-09-02T20:35:41+00:00,ayna_aqua,Asymmetric mirrors,Mirror,1,EUR,"119,9","19,1","0,0","0,0",DE,Amazon.de
7862,306-9613269-2045962,2023-09-02T19:58:39+00:00,ayna_yuvarlak_siyah,Round wooden mirrors,Mirror,1,EUR,"54,9","9,2","8,1","1,4",AT,Amazon.de
7863,302-3844933-4257906,2023-09-02T19:55:16+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7864,028-3435304-3425104,2023-09-02T17:29:14+00:00,granada_desk_black,Homeoffice,Desk,1,EUR,"169,9","27,1","0,0","0,0",DE,Amazon.de
7865,304-0566838-0765923,2023-09-02T17:17:03+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7866,302-0341562-1977975,2023-09-02T16:18:45+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7867,028-2002699-3930739,2023-09-02T16:09:09+00:00,demandes_masa,Homeoffice,Desk,1,EUR,"177,0","28,3","0,0","0,0",DE,Amazon.de
7868,304-6429216-3685913,2023-09-02T14:52:51+00:00,ayna_gusto_gold,Asymmetric mirrors,Mirror,1,EUR,"99,9","16,0","0,0","0,0",DE,Amazon.de
7869,306-6969580-5094744,2023-09-02T14:33:45+00:00,ayna_12040_siyah,Wooden mirrors 120x40,Mirror,1,EUR,"99,0","15,8","0,0","0,0",DE,Amazon.de
7870,306-4588669-1321124,2023-09-02T13:27:27+00:00,ayna_gusto,Asymmetric mirrors,Mirror,2,EUR,"179,8","28,7","0,0","0,0",DE,Amazon.de
7871,305-4313572-8754732,2023-09-02T12:54:54+00:00,U-Legs,Table legs,Legs,1,EUR,"99,0","15,8","0,0","0,0",DE,Amazon.de
7872,305-2706092-4341102,2023-09-02T12:14:05+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7873,305-1260096-6401969,2023-09-02T12:12:45+00:00,luna-pouf-anthracite,Luna,Pouf,1,EUR,"59,9","9,6","0,0","0,0",DE,Amazon.de
7874,028-7135527-7367521,2023-09-02T11:41:57+00:00,huesca-table-115x75,Huesca,Coffee table,1,EUR,"239,0","38,2","0,0","0,0",DE,Amazon.de
7875,304-9668506-8767511,2023-09-02T09:49:52+00:00,Obejo-Walnut-78,Round wooden mirrors,Mirror,1,EUR,"69,9","11,2","0,0","0,0",DE,Amazon.de
7876,305-2842748-4614731,2023-09-02T08:09:10+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7877,302-9115560-8666742,2023-09-02T06:48:23+00:00,mira-mirror-gold-metal,Mira mirrors,Mirror,1,EUR,"199,0","31,8","0,0","0,0",DE,Amazon.de
7878,305-0338921-1069139,2023-09-02T05:13:46+00:00,Obejo-White-45,Round wooden mirrors,Mirror,1,EUR,"39,9","6,4","0,0","0,0",DE,Amazon.de
7879,302-9633165-9337907,2023-09-01T22:49:55+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
7880,305-2557060-1752314,2023-09-01T20:44:58+00:00,ayna_gusto,Asymmetric mirrors,Mirror,1,EUR,"89,9","14,4","0,0","0,0",DE,Amazon.de
